002,0102066,0,2004/05/28,15:30
002,0102021,0,2004/05/28,15:31
002,0102066,0,2004/05/28,15:31
002,0202027,0,2004/05/28,15:31
002,9902064,0,2004/05/28,15:31
002,0102066,0,2004/05/28,15:31
002,0202027,0,2004/05/28,15:31
002,9902064,0,2004/05/28,15:31
002,0202034,0,2004/05/28,15:31
002,9502001,0,2004/05/28,15:31
002,9502001,0,2004/05/28,15:31
002,9502001,0,2004/05/28,15:31
002,7702001,0,2004/05/28,15:31
002,9902062,0,2004/05/28,15:31
002,0002021,0,2004/05/28,15:31
002,9102002,0,2004/05/28,15:31
002,0302018,0,2004/05/28,15:31
002,0202044,0,2004/05/28,15:31
002,0202044,0,2004/05/28,15:31
002,0202044,0,2004/05/28,15:31
002,0202044,0,2004/05/28,15:31
002,0202044,0,2004/05/28,15:31
002,0302018,0,2004/05/28,15:31
002,9903006,0,2004/05/28,15:33
002,9402002,0,2004/05/28,15:33
002,9007001,0,2004/05/28,17:03
002,7806001,0,2004/05/28,17:30
002,9706001,0,2004/05/28,17:31
002,0107006,0,2004/05/28,17:31
002,8806001,0,2004/05/28,17:31
002,8806001,0,2004/05/28,17:31
002,9206001,0,2004/05/28,17:31
002,0307010,0,2004/05/28,17:31
002,9406002,0,2004/05/28,17:31
002,0306001,0,2004/05/28,17:31
002,8406002,0,2004/05/28,17:31
002,9806002,0,2004/05/28,17:31
002,0306004,0,2004/05/28,17:32
002,9106002,0,2004/05/28,17:32
002,0106001,0,2004/05/28,17:32
002,9408002,0,2004/05/28,17:32
002,0008002,0,2004/05/28,17:32
002,8406001,0,2004/05/28,17:32
002,8406001,0,2004/05/28,17:32
002,9507003,0,2004/05/28,17:32
002,0308005,0,2004/05/28,17:32
002,9903069,0,2004/05/28,17:32
002,9406001,0,2004/05/28,17:32
002,9406001,0,2004/05/28,17:32
002,0207001,0,2004/05/28,17:32
002,0008001,0,2004/05/28,17:32
002,8306001,0,2004/05/28,17:32
002,9706002,0,2004/05/28,17:32
002,9008001,0,2004/05/28,17:33
002,0308009,0,2004/05/28,17:33
002,0307009,0,2004/05/28,17:33
002,9106001,0,2004/05/28,17:33
002,0206001,0,2004/05/28,17:33
002,0107002,0,2004/05/28,17:33
002,0307013,0,2004/05/28,17:33
002,0308008,0,2004/05/28,17:33
002,0308008,0,2004/05/28,17:33
002,0308004,0,2004/05/28,17:33
002,9407001,0,2004/05/28,17:33
002,0206003,0,2004/05/28,17:34
002,0306002,0,2004/05/28,17:34
002,0000004,0,2004/05/28,17:34
002,9006001,0,2004/05/28,17:34
002,8006001,0,2004/05/28,17:34
002,9507002,0,2004/05/28,17:34
002,0407004,0,2004/05/28,17:34
002,0308003,0,2004/05/28,17:35
002,9308002,0,2004/05/28,17:35
002,0308001,0,2004/05/28,17:37
002,0307006,0,2004/05/28,17:37
002,9707007,0,2004/05/28,17:37
002,0307012,0,2004/05/28,17:37
002,0307011,0,2004/05/28,17:37
002,0308002,0,2004/05/28,17:38
002,0307003,0,2004/05/28,17:38
002,0307001,0,2004/05/28,17:40
002,9506002,0,2004/05/28,17:41
002,8906001,0,2004/05/28,17:44
002,9107005,0,2004/05/28,17:44
002,9507008,0,2004/05/28,17:44
002,0207005,0,2004/05/28,17:44
002,9406004,0,2004/05/28,17:44
002,9207001,0,2004/05/28,17:48
002,0007001,0,2004/05/28,17:52
002,9408003,0,2004/05/28,17:54
002,9407003,0,2004/05/28,17:55
002,9408003,0,2004/05/28,17:55
002,9507007,0,2004/05/28,18:01
002,0307014,0,2004/05/28,19:57
002,9602006,0,2004/05/28,22:59
002,9602006,0,2004/05/28,22:59
002,9602006,0,2004/05/28,22:59
002,0102041,0,2004/05/28,22:59
002,0102041,0,2004/05/28,22:59
002,9102001,0,2004/05/28,23:00
002,9102001,0,2004/05/28,23:01
002,0108001,0,2004/05/29,07:04
